Customer_ID,Age,Gender,Income_Level,Occupation,Nationality,Primary_Brand_Owned,Num_Luxury_Items,Primary_Item_Type,Years_Owning_Luxury,Purchase_Frequency,Resale_Experience,Sustainability_Importance,Brand_Loyalty,Heard_of_Restoration_Services,Used_Restoration_Before,Adoption_Likelihood,Services_Interested_In,WTP_Basic_Restoration_AED,WTP_Advanced_Restoration_AED,WTP_Authentication_AED,WTP_Annual_Membership_AED,Perceived_Value,Trust_Importance,Quality_Over_Price,Preferred_Channel,Digital_Certificate_Interest,Social_Media_Activity,Influencer_Impact,Awareness_Source,Primary_Pain_Point,NPS_Score,Visit_Frequency_Expected,Membership_Interest,Location_Preference,Has_Purchased
CUST0202,22,Female,Medium (100K-250K AED),Corporate Executive,UAE National,Dior,11,Leather Goods,23,Annually,Yes - once,Very Important,Somewhat Loyal,No,Yes,Likely,Both Restoration & Authentication,1055,3344,246,11948,Excellent Value,Very Important,Neutral,Mobile App,Somewhat Interested,Active,High Impact,Word of Mouth,Finding Trusted Services,2,Annually,Not Interested,Jumeirah,1
CUST0203,25,Female,Low (<100K AED),Creative Industry,Asian Expat,Gucci,8,Shoes,18,Quarterly,No - never,Important,Somewhat Loyal,No,No,Very Likely,Full Service (incl. Resale),950,4877,155,12015,Good Value,Very Important,Neutral,Hybrid (Both),Somewhat Interested,Very Active,No Impact,Social Media,High Costs,0,Annually,Interested,City Walk,1
CUST0204,40,Female,High (250K-500K AED),Corporate Executive,GCC National,Hermès,8,Sneakers,20,Annually,Yes - once,Important,Somewhat Loyal,No,No,Likely,Full Service (incl. Resale),695,1571,318,14019,Excellent Value,Critical,Neutral,Hybrid (Both),Very Interested,Very Active,Low Impact,Magazine/Press,Finding Trusted Services,5,Annually,Interested,Downtown Dubai,0
CUST0205,32,Female,High (250K-500K AED),Corporate Executive,UAE National,Balenciaga,17,Leather Goods,12,Bi-annually,Yes - occasionally,Moderately Important,Somewhat Loyal,No,No,Unlikely,Authentication Only,1369,4790,532,23191,Excellent Value,Critical,Neutral,Online (Website),Very Interested,Somewhat Active,High Impact,Word of Mouth,Finding Trusted Services,2,Bi-annually,Interested,Other Emirates,0
CUST0206,18,Male,High (250K-500K AED),Entrepreneur,Western Expat,Chanel,16,Handbags,23,Bi-annually,Yes - once,Important,Very Loyal,Yes,No,Likely,Full Service (incl. Resale),703,4266,420,5779,Fair,Critical,Agree,In-Person (Studio),Somewhat Interested,Very Active,Medium Impact,Social Media,Finding Trusted Services,10,Quarterly,Very Interested,Dubai Mall,0
CUST0207,22,Male,Very High (>500K AED),Professional,UAE National,Dior,14,Shoes,17,Annually,Yes - occasionally,Slightly Important,Somewhat Loyal,Yes,No,Likely,Full Service (incl. Resale),1478,4744,257,21230,Good Value,Very Important,Strongly Agree,In-Person (Studio),Very Interested,Active,Low Impact,Online Search,Other,9,Annually,Interested,Downtown Dubai,0
CUST0208,35,Male,Very High (>500K AED),Entrepreneur,GCC National,Balenciaga,11,Handbags,13,Annually,No - never,Very Important,Somewhat Loyal,No,Yes,Very Likely,Both Restoration & Authentication,957,3176,536,16723,Fair,Critical,Agree,Hybrid (Both),Somewhat Interested,Very Active,Medium Impact,Social Media,High Costs,5,Bi-annually,Interested,Downtown Dubai,1
CUST0209,18,Female,High (250K-500K AED),Business Owner,Asian Expat,Balenciaga,7,Shoes,2,Annually,Yes - once,Important,Not Loyal,No,No,Likely,Not Interested,1329,2795,448,26405,Good Value,Critical,Agree,Online (Website),Somewhat Interested,Very Active,High Impact,Word of Mouth,High Costs,9,Quarterly,Very Interested,City Walk,0
CUST0210,25,Female,Very High (>500K AED),Professional,UAE National,Dior,16,Accessories,13,Quarterly,Yes - frequently,Very Important,Somewhat Loyal,Yes,No,Very Likely,Authentication Only,756,4273,196,28816,Fair,Critical,Neutral,Hybrid (Both),Somewhat Interested,Very Active,High Impact,Word of Mouth,Lack of Transparency,2,Annually,Very Interested,Jumeirah,1
CUST0211,32,Prefer not to say,Medium (100K-250K AED),Business Owner,Asian Expat,Hermès,13,Handbags,7,Monthly,Yes - once,Very Important,Somewhat Loyal,No,No,Likely,Authentication Only,1028,5039,248,15803,Good Value,Very Important,Strongly Agree,Mobile App,Not Interested,Somewhat Active,Medium Impact,Social Media,Lack of Transparency,5,Annually,Interested,Dubai Marina,1
CUST0212,35,Male,Medium (100K-250K AED),Business Owner,UAE National,Gucci,15,Handbags,10,Annually,Yes - occasionally,Important,Very Loyal,No,Yes,Very Likely,Full Service (incl. Resale),771,3816,163,19857,Fair,Critical,Agree,Hybrid (Both),Somewhat Interested,Somewhat Active,Medium Impact,Social Media,Lack of Transparency,10,As Needed,Not Interested,Dubai Marina,1
CUST0213,35,Female,Medium (100K-250K AED),Creative Industry,GCC National,Chanel,16,Leather Goods,23,Bi-annually,Yes - occasionally,Important,Neutral,No,No,Very Unlikely,Both Restoration & Authentication,508,2543,343,23515,Fair,Critical,Strongly Agree,Hybrid (Both),Not Interested,Active,Low Impact,Social Media,High Costs,3,Quarterly,Interested,Jumeirah,0
CUST0214,25,Male,Low (<100K AED),Business Owner,Asian Expat,Gucci,9,Handbags,6,Quarterly,Yes - once,Moderately Important,Neutral,Yes,No,Very Likely,Both Restoration & Authentication,1260,4125,306,16698,Fair,Very Important,Strongly Agree,Hybrid (Both),Very Interested,Very Active,No Impact,Social Media,Finding Trusted Services,3,Annually,Interested,Jumeirah,1
CUST0215,35,Male,High (250K-500K AED),Professional,GCC National,Louis Vuitton,3,Shoes,3,Annually,Yes - occasionally,Important,Very Loyal,No,No,Very Likely,Restoration Only,1448,4542,537,4792,Fair,Critical,Strongly Agree,In-Person (Studio),Very Interested,Active,Medium Impact,Social Media,Finding Trusted Services,9,Quarterly,Not Interested,Downtown Dubai,0
CUST0216,25,Female,Very High (>500K AED),Professional,UAE National,Gucci,19,Handbags,3,Annually,No - never,Very Important,Very Loyal,No,Yes,Very Likely,Full Service (incl. Resale),700,2314,303,18376,Good Value,Somewhat Important,Disagree,Online (Website),Very Interested,Active,No Impact,Other,Finding Trusted Services,9,As Needed,Not Interested,Downtown Dubai,1
CUST0217,28,Female,Low (<100K AED),Corporate Executive,Western Expat,Bottega Veneta,5,Handbags,18,Annually,Yes - frequently,Slightly Important,Somewhat Loyal,No,Yes,Very Unlikely,Full Service (incl. Resale),558,3026,264,21118,Fair,Important,Agree,Hybrid (Both),Very Interested,Active,No Impact,Social Media,Finding Trusted Services,10,Quarterly,Not Interested,City Walk,0
CUST0218,35,Female,Medium (100K-250K AED),Creative Industry,GCC National,Dior,10,Accessories,11,Quarterly,Yes - once,Very Important,Very Loyal,No,Yes,Neutral,Both Restoration & Authentication,1386,3694,545,16117,Fair,Critical,Neutral,Hybrid (Both),Somewhat Interested,Very Active,No Impact,Social Media,Finding Trusted Services,1,Annually,Interested,Downtown Dubai,0
CUST0219,35,Female,High (250K-500K AED),Business Owner,Asian Expat,Chanel,17,Leather Goods,22,Annually,No - never,Important,Very Loyal,No,No,Likely,Full Service (incl. Resale),892,5000,407,10215,Too Expensive,Important,Strongly Disagree,Hybrid (Both),Very Interested,Not Active,No Impact,Event/Exhibition,Limited Service Options,3,Annually,Interested,Jumeirah,0
CUST0220,40,Female,Very High (>500K AED),Professional,GCC National,Gucci,15,Shoes,20,Monthly,Yes - once,Very Important,Very Loyal,No,Yes,Very Unlikely,Both Restoration & Authentication,1151,4736,294,26613,Good Value,Critical,Disagree,Online (Website),Very Interested,Active,Low Impact,Word of Mouth,Limited Service Options,10,Bi-annually,Maybe,Dubai Marina,0
CUST0221,35,Male,Medium (100K-250K AED),Student,Asian Expat,Chanel,8,Handbags,5,Monthly,Yes - once,Very Important,Very Loyal,Yes,Yes,Unlikely,Authentication Only,618,4437,440,8188,Good Value,Critical,Strongly Agree,Hybrid (Both),Somewhat Interested,Not Active,Low Impact,Word of Mouth,Finding Trusted Services,3,As Needed,Not Interested,Dubai Marina,0
CUST0222,32,Female,High (250K-500K AED),Professional,Arab Expat,Chanel,15,Leather Goods,19,Bi-annually,No - never,Important,Somewhat Loyal,Yes,Yes,Neutral,Both Restoration & Authentication,1052,1809,159,19018,Fair,Somewhat Important,Strongly Agree,Online (Website),Somewhat Interested,Very Active,Medium Impact,Social Media,Finding Trusted Services,10,As Needed,Interested,Downtown Dubai,0
CUST0223,22,Female,Low (<100K AED),Student,Western Expat,Louis Vuitton,14,Sneakers,22,Monthly,Yes - occasionally,Important,Somewhat Loyal,Yes,No,Likely,Full Service (incl. Resale),898,4065,517,17701,Good Value,Very Important,Agree,Online (Website),Very Interested,Very Active,Medium Impact,Online Search,Finding Trusted Services,6,Quarterly,Maybe,Downtown Dubai,0
CUST0224,28,Female,Medium (100K-250K AED),Business Owner,Arab Expat,Louis Vuitton,7,Sneakers,19,Quarterly,Yes - frequently,Important,Very Loyal,Yes,Yes,Likely,Authentication Only,1333,3561,363,8281,Good Value,Critical,Agree,In-Person (Studio),Very Interested,Very Active,No Impact,Social Media,Finding Trusted Services,4,Monthly,Maybe,Dubai Marina,0
CUST0225,28,Female,Very High (>500K AED),Professional,Western Expat,Dior,12,Leather Goods,15,Annually,Yes - occasionally,Very Important,Very Loyal,No,No,Very Unlikely,Restoration Only,830,1631,382,25242,Fair,Critical,Strongly Agree,In-Person (Studio),Very Interested,Somewhat Active,Medium Impact,Online Search,Finding Trusted Services,7,Quarterly,Interested,Dubai Marina,0
CUST0226,25,Male,Very High (>500K AED),Corporate Executive,Other,Hermès,17,Sneakers,16,Quarterly,Yes - frequently,Very Important,Very Loyal,No,No,Neutral,Full Service (incl. Resale),766,3377,320,3944,Good Value,Critical,Agree,Online (Website),Not Interested,Active,High Impact,Event/Exhibition,Limited Service Options,6,Quarterly,Interested,City Walk,0
CUST0227,45,Female,Low (<100K AED),Entrepreneur,UAE National,Bottega Veneta,17,Handbags,24,Quarterly,No - never,Very Important,Somewhat Loyal,No,No,Likely,Not Interested,1019,4302,170,4511,Fair,Critical,Agree,Online (Website),Somewhat Interested,Somewhat Active,High Impact,Word of Mouth,Finding Trusted Services,9,As Needed,Maybe,Dubai Marina,1
CUST0228,30,Female,Very High (>500K AED),Other,Asian Expat,Balenciaga,10,Handbags,9,Quarterly,Yes - occasionally,Important,Very Loyal,Yes,No,Likely,Both Restoration & Authentication,1194,3986,164,23465,Good Value,Very Important,Agree,Hybrid (Both),Very Interested,Somewhat Active,Low Impact,Social Media,Finding Trusted Services,8,As Needed,Interested,Jumeirah,0
CUST0229,40,Male,High (250K-500K AED),Corporate Executive,Western Expat,Chanel,19,Leather Goods,4,Bi-annually,No - never,Important,Somewhat Loyal,No,No,Neutral,Authentication Only,979,4290,568,15718,Too Expensive,Important,Strongly Agree,Hybrid (Both),Very Interested,Active,Low Impact,Word of Mouth,Finding Trusted Services,7,Monthly,Maybe,Downtown Dubai,0
CUST0230,35,Female,Very High (>500K AED),Professional,Western Expat,Hermès,14,Handbags,15,Bi-annually,No - never,Very Important,Somewhat Loyal,Yes,No,Likely,Not Interested,633,2239,517,25502,Excellent Value,Critical,Agree,Hybrid (Both),Not Interested,Active,Medium Impact,Word of Mouth,Other,8,Bi-annually,Interested,City Walk,1
CUST0231,38,Female,High (250K-500K AED),Corporate Executive,Asian Expat,Balenciaga,11,Leather Goods,12,Annually,Yes - occasionally,Important,Very Loyal,Yes,No,Very Likely,Full Service (incl. Resale),1192,5245,275,20242,Too Expensive,Very Important,Strongly Agree,In-Person (Studio),Somewhat Interested,Somewhat Active,Medium Impact,Word of Mouth,Limited Service Options,0,Bi-annually,Maybe,Downtown Dubai,1
CUST0232,30,Female,High (250K-500K AED),Professional,Asian Expat,Balenciaga,2,Handbags,23,Annually,Yes - once,Very Important,Very Loyal,Yes,No,Very Likely,Both Restoration & Authentication,1415,2294,490,22944,Good Value,Important,Agree,Social Media,Very Interested,Active,Low Impact,Word of Mouth,Lack of Transparency,9,Quarterly,Maybe,Downtown Dubai,1
CUST0233,32,Female,High (250K-500K AED),Professional,UAE National,Bottega Veneta,18,Sneakers,3,Bi-annually,Yes - frequently,Important,Very Loyal,No,No,Very Likely,Full Service (incl. Resale),1434,3810,490,27805,Excellent Value,Critical,Agree,Online (Website),Very Interested,Active,High Impact,Online Search,High Costs,2,Bi-annually,Interested,Dubai Mall,1
CUST0234,30,Female,High (250K-500K AED),Other,UAE National,Dior,7,Leather Goods,23,Annually,Yes - once,Slightly Important,Somewhat Loyal,Yes,No,Very Likely,Full Service (incl. Resale),854,4190,362,29993,Too Expensive,Critical,Agree,Online (Website),Somewhat Interested,Active,Low Impact,Word of Mouth,Finding Trusted Services,4,Bi-annually,Interested,Dubai Mall,1
CUST0235,25,Female,Medium (100K-250K AED),Professional,Asian Expat,Balenciaga,12,Handbags,14,Quarterly,Yes - frequently,Important,Neutral,No,No,Likely,Full Service (incl. Resale),1083,4796,337,11369,Good Value,Critical,Neutral,Hybrid (Both),Very Interested,Somewhat Active,Medium Impact,Other,Finding Trusted Services,8,Bi-annually,Maybe,City Walk,0
CUST0236,35,Female,Low (<100K AED),Corporate Executive,Asian Expat,Bottega Veneta,2,Handbags,17,Quarterly,No - never,Important,Very Loyal,Yes,No,Likely,Full Service (incl. Resale),997,1757,321,15120,Fair,Very Important,Agree,Online (Website),Very Interested,Active,No Impact,Online Search,High Costs,7,Annually,Not Interested,City Walk,0
CUST0237,28,Male,Medium (100K-250K AED),Business Owner,Other,Balenciaga,18,Handbags,19,Annually,No - never,Moderately Important,Neutral,No,No,Likely,Both Restoration & Authentication,1124,2757,629,16721,Good Value,Critical,Neutral,Hybrid (Both),Very Interested,Not Active,Medium Impact,Social Media,Lack of Transparency,9,Annually,Very Interested,City Walk,0
CUST0238,18,Female,High (250K-500K AED),Corporate Executive,Asian Expat,Chanel,6,Sneakers,6,Bi-annually,Yes - occasionally,Slightly Important,Very Loyal,No,No,Likely,Both Restoration & Authentication,606,4907,396,5615,Fair,Critical,Strongly Agree,Hybrid (Both),Somewhat Interested,Very Active,Low Impact,Online Search,Finding Trusted Services,6,Quarterly,Interested,Downtown Dubai,0
CUST0239,35,Female,Medium (100K-250K AED),Corporate Executive,Other,Chanel,10,Shoes,4,Rarely,Yes - occasionally,Important,Neutral,No,No,Neutral,Both Restoration & Authentication,789,3956,154,20997,Too Expensive,Critical,Agree,Social Media,Somewhat Interested,Active,Low Impact,Social Media,Finding Trusted Services,1,Annually,Maybe,Jumeirah,0
CUST0240,25,Female,High (250K-500K AED),Corporate Executive,Asian Expat,Prada,15,Handbags,7,Bi-annually,No - never,Slightly Important,Somewhat Loyal,No,Yes,Likely,Both Restoration & Authentication,1324,3351,380,18629,Good Value,Critical,Strongly Agree,Mobile App,Very Interested,Very Active,Medium Impact,Online Search,Lack of Transparency,10,Annually,Interested,City Walk,0
CUST0241,42,Female,Very High (>500K AED),Creative Industry,GCC National,Hermès,5,Leather Goods,19,Annually,Yes - occasionally,Important,Somewhat Loyal,No,Yes,Likely,Full Service (incl. Resale),1128,2474,350,5840,Fair,Very Important,Strongly Agree,Mobile App,Somewhat Interested,Very Active,Medium Impact,Social Media,Finding Trusted Services,5,As Needed,Not Interested,Other Emirates,0
CUST0242,45,Male,Medium (100K-250K AED),Professional,UAE National,Gucci,3,Handbags,17,Bi-annually,No - never,Very Important,Somewhat Loyal,No,No,Very Unlikely,Not Interested,1131,2547,522,17051,Good Value,Critical,Strongly Agree,Online (Website),Very Interested,Somewhat Active,Medium Impact,Word of Mouth,Lack of Transparency,3,Bi-annually,Interested,Jumeirah,0
CUST0243,42,Female,High (250K-500K AED),Professional,Asian Expat,Bottega Veneta,5,Sneakers,16,Bi-annually,Yes - once,Very Important,Somewhat Loyal,No,Yes,Very Likely,Both Restoration & Authentication,646,1770,551,4774,Fair,Critical,Strongly Agree,Mobile App,Very Interested,Not Active,No Impact,Online Search,High Costs,4,As Needed,Not Interested,Dubai Marina,1
CUST0244,28,Male,High (250K-500K AED),Business Owner,Asian Expat,Louis Vuitton,8,Accessories,15,Bi-annually,Yes - occasionally,Very Important,Neutral,Yes,No,Very Unlikely,Both Restoration & Authentication,826,2618,298,16262,Fair,Important,Agree,Online (Website),Somewhat Interested,Somewhat Active,Medium Impact,Social Media,Finding Trusted Services,4,As Needed,Maybe,Downtown Dubai,0
CUST0245,18,Female,Very High (>500K AED),Creative Industry,UAE National,Bottega Veneta,8,Handbags,22,Annually,No - never,Very Important,Neutral,Yes,Yes,Neutral,Both Restoration & Authentication,914,1641,221,6871,Good Value,Somewhat Important,Neutral,Hybrid (Both),Very Interested,Not Active,Low Impact,Online Search,High Costs,3,Bi-annually,Not Interested,Dubai Mall,0
CUST0246,42,Female,Medium (100K-250K AED),Entrepreneur,Western Expat,Gucci,8,Sneakers,8,Bi-annually,Yes - once,Very Important,Somewhat Loyal,Yes,No,Very Unlikely,Both Restoration & Authentication,709,5265,641,11273,Good Value,Critical,Strongly Agree,Hybrid (Both),Very Interested,Very Active,No Impact,Word of Mouth,Limited Service Options,3,Bi-annually,Interested,City Walk,0
CUST0247,30,Female,High (250K-500K AED),Business Owner,Other,Hermès,12,Handbags,19,Rarely,No - never,Important,Very Loyal,No,No,Likely,Both Restoration & Authentication,795,5289,649,20229,Fair,Very Important,Strongly Agree,Online (Website),Very Interested,Very Active,Low Impact,Word of Mouth,Finding Trusted Services,3,As Needed,Interested,Dubai Mall,0
CUST0248,45,Prefer not to say,Very High (>500K AED),Entrepreneur,Western Expat,Louis Vuitton,8,Handbags,8,Quarterly,No - never,Important,Very Loyal,No,No,Unlikely,Restoration Only,897,2401,375,12408,Fair,Important,Strongly Agree,Hybrid (Both),Somewhat Interested,Active,Low Impact,Word of Mouth,High Costs,10,Annually,Interested,Jumeirah,0
CUST0249,45,Female,Very High (>500K AED),Professional,Western Expat,Gucci,11,Handbags,18,Quarterly,Yes - occasionally,Very Important,Neutral,No,No,Very Likely,Both Restoration & Authentication,602,4521,223,6260,Fair,Important,Agree,Online (Website),Very Interested,Somewhat Active,Low Impact,Magazine/Press,Finding Trusted Services,1,As Needed,Not Interested,Downtown Dubai,1
CUST0250,40,Female,High (250K-500K AED),Business Owner,Western Expat,Prada,14,Handbags,16,Bi-annually,Yes - frequently,Important,Somewhat Loyal,No,Yes,Likely,Restoration Only,1135,4652,456,6145,Fair,Very Important,Agree,In-Person (Studio),Somewhat Interested,Very Active,No Impact,Social Media,Lack of Transparency,0,Annually,Maybe,Dubai Marina,0
CUST0251,28,Female,High (250K-500K AED),Professional,GCC National,Louis Vuitton,8,Sneakers,20,Bi-annually,No - never,Not Important,Somewhat Loyal,Yes,Yes,Likely,Restoration Only,1256,1773,318,10802,Fair,Very Important,Strongly Disagree,Mobile App,Very Interested,Not Active,No Impact,Online Search,Long Wait Times,1,Annually,Interested,Dubai Marina,0
